00.270942,0.951690,0.951690,0.955659,1.061174,1.074818,1.330898,1.330898,1.370901,1.452566,1.527350,1.586345,1.586345,1.738955,2.030601,2.254138,2.254138,2.277713,2.523659,2.553251,2.797218,2.851625,2.851625,3.037264,3.037264,3.157158
00.272115,0.949934,0.949934,0.953654,1.057324,1.072599,1.334026,1.334026,1.371967,1.456935,1.529643,1.588030,1.588030,1.741356,2.036344,2.249690,2.249690,2.272463,2.520518,2.554007,2.794606,2.852627,2.852627,3.033158,3.033158,3.154301
00.273304,0.948192,0.948192,0.951661,1.053251,1.070609,1.337150,1.337150,1.373047,1.461325,1.531953,1.589746,1.589746,1.743739,2.042137,2.245254,2.245254,2.267231,2.517362,2.554770,2.791939,2.853611,2.853611,3.028629,3.028629,3.151540
00.274510,0.946464,0.946464,0.949682,1.049030,1.068776,1.340271,1.340271,1.374141,1.465734,1.534279,1.591495,1.591495,1.746106,2.047979,2.240831,2.240831,2.262016,2.514192,2.555538,2.789219,2.854575,2.854575,3.023731,3.023731,3.146736
00.275731,0.944748,0.944748,0.947715,1.044709,1.067050,1.343387,1.343387,1.375249,1.470163,1.536620,1.593276,1.593276,1.748456,2.053867,2.236421,2.236421,2.256820,2.511010,2.556311,2.786446,2.855516,2.855516,3.018518,3.018518,3.138677
00.276968,0.943046,0.943046,0.945762,1.040323,1.065398,1.346499,1.346499,1.376371,1.474612,1.538977,1.595089,1.595089,1.750791,2.059802,2.232024,2.232024,2.251641,2.507817,2.557090,2.783619,2.856430,2.856430,3.013037,3.013037,3.130624
00.278222,0.941357,0.941357,0.943822,1.035892,1.063799,1.349605,1.349605,1.377507,1.479080,1.541349,1.596934,1.596934,1.753111,2.065780,2.227641,2.227641,2.246480,2.504612,2.557873,2.780739,2.857313,2.857313,3.007335,3.007335,3.122576
00.279491,0.939681,0.939681,0.941895,1.031432,1.062240,1.352706,1.352706,1.378656,1.483568,1.543735,1.598813,1.598813,1.755418,2.071800,2.223271,2.223271,2.241338,2.501397,2.558661,2.777808,2.858159,2.858159,3.001453,3.001453,3.114536
00.280777,0.938019,0.938019,0.939983,1.026951,1.060712,1.355802,1.355802,1.379819,1.488076,1.546136,1.600726,1.600726,1.757712,2.077862,2.218916,2.218916,2.236213,2.498172,2.559453,2.774825,2.858961,2.858961,2.995430,2.995430,3.106503
00.282078,0.936370,0.936370,0.938083,1.022458,1.059207,1.358891,1.358891,1.380996,1.492602,1.548552,1.602672,1.602672,1.759993,2.083963,2.214575,2.214575,2.231107,2.494938,2.560248,2.771791,2.859711,2.859711,2.989300,2.989300,3.098480
00.283395,0.934735,0.934735,0.936198,1.017956,1.057721,1.361973,1.361973,1.382186,1.497148,1.550981,1.604652,1.604652,1.762263,2.090102,2.210250,2.210250,2.226020,2.491697,2.561047,2.768707,2.860397,2.860397,2.983099,2.983099,3.090466
00.284729,0.933113,0.933113,0.934326,1.013450,1.056252,1.365048,1.365048,1.383390,1.501713,1.553424,1.606666,1.606666,1.764522,2.096278,2.205939,2.205939,2.220951,2.488448,2.561848,2.765575,2.861007,2.861007,2.976860,2.976860,3.082463
00.286078,0.931505,0.931505,0.932469,1.008942,1.054797,1.368115,1.368115,1.384607,1.506297,1.555881,1.608715,1.608715,1.766770,2.102489,2.201643,2.201643,2.215900,2.485193,2.562652,2.762396,2.861522,2.861522,2.970618,2.970618,3.074472
00.287443,0.929910,0.929910,0.930625,1.004434,1.053354,1.371175,1.371175,1.385837,1.510900,1.558351,1.610799,1.610799,1.769008,2.108733,2.197363,2.197363,2.210868,2.481932,2.563458,2.759170,2.861922,2.861922,2.964408,2.964408,3.066494
